2.648112218600314538e+00
2.303600620355525486e+00
2.365761544386545623e+00
2.376546078037542031e+00
2.531971976125542589e+00
2.502105381686384522e+00
2.182173512734558063e+00
2.382939172456338017e+00
2.308161124901296102e+00
2.567754382051672835e+00
2.420774500062706114e+00
2.487729593990458454e+00
2.399613707709373767e+00
2.257764591404966215e+00
2.327846347089135737e+00
2.278144626399570605e+00
2.208709021284151586e+00
2.468508061113252161e+00
1.958244410979008920e+00
2.469388503246197963e+00
2.342456979647492332e+00
2.236461542286652282e+00
2.186231315877645187e+00
2.272946742864766279e+00
2.625156260614773807e+00
1.988747798044207649e+00
2.012377757441247805e+00
2.677481007489018516e+00
2.405436067510312803e+00
2.488935166894125750e+00
1.756447226157393571e+00
2.305140222081711432e+00
2.356293647331735297e+00
2.347744027083233931e+00
2.693265128071816505e+00
2.814833002411763818e+00
2.435912321121276314e+00
2.442638988137474154e+00
2.239440299277349666e+00
2.678808825183360387e+00
2.106769013575507721e+00
2.229907191143567502e+00
2.117727924442327048e+00
2.510669866066358669e+00
2.370144544948233456e+00
2.459047749675050021e+00
2.777981101071328673e+00
2.774677729280333072e+00
2.425280703137083549e+00
2.161081666853955419e+00
2.303719425515938557e+00
2.214219720267315505e+00
2.240542623377128617e+00
2.351302272847243913e+00
2.290452349009799882e+00
2.391102767353992853e+00
2.348550998117264310e+00
2.785734146515993714e+00
2.565613744161623355e+00
2.126827347231710075e+00
2.562614093232737034e+00
1.968790943814944017e+00
2.395084736353543242e+00
2.193790240007131409e+00
2.339487304673055323e+00
2.414805678116819454e+00
2.004642043796800444e+00
2.594055871707718008e+00
2.307509267900539562e+00
2.576068652839017314e+00
2.375496127268721391e+00
2.251736879265995306e+00
2.563435554169128938e+00
2.377997730240278162e+00
2.472801364965280690e+00
2.259872135926288550e+00
2.388301556375350021e+00
2.293755126861106497e+00
2.584796726440731884e+00
2.445162629002569865e+00
2.411315455797634399e+00
2.164970959461216982e+00
2.950675260336821371e+00
1.830974557126601843e+00
2.294823255441697629e+00
2.070959346225690556e+00
2.388238715419676694e+00
2.533367483289851396e+00
